"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","QGDP","TOT","PC_CHGPP","Q","1981-Q3",1.077193,
"GBR","QGDP","TOT","PC_CHGPP","Q","1981-Q4",0.125137,
"GBR","QGDP","TOT","PC_CHGPP","Q","1982-Q1",0.194515,
"GBR","QGDP","TOT","PC_CHGPP","Q","1982-Q2",1.065943,
"GBR","QGDP","TOT","PC_CHGPP","Q","1982-Q3",0.258963,
"GBR","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.70281,
"GBR","QGDP","TOT","PC_CHGPP","Q","1983-Q1",1.831,
"GBR","QGDP","TOT","PC_CHGPP","Q","1983-Q2",0.855167,
"GBR","QGDP","TOT","PC_CHGPP","Q","1983-Q3",1.09463,
"GBR","QGDP","TOT","PC_CHGPP","Q","1983-Q4",0.863996,
"GBR","QGDP","TOT","PC_CHGPP","Q","1984-Q1",0.692322,
"GBR","QGDP","TOT","PC_CHGPP","Q","1984-Q2",-0.875577,
"GBR","QGDP","TOT","PC_CHGPP","Q","1984-Q3",0.646854,
"GBR","QGDP","TOT","PC_CHGPP","Q","1984-Q4",1.977529,
"GBR","QGDP","TOT","PC_CHGPP","Q","1985-Q1",0.820008,
"GBR","QGDP","TOT","PC_CHGPP","Q","1985-Q2",2.117805,
"GBR","QGDP","TOT","PC_CHGPP","Q","1985-Q3",0.087334,
"GBR","QGDP","TOT","PC_CHGPP","Q","1985-Q4",0.241668,
"GBR","QGDP","TOT","PC_CHGPP","Q","1986-Q1",1.134025,
"GBR","QGDP","TOT","PC_CHGPP","Q","1986-Q2",0.742119,
"GBR","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.455141,
"GBR","QGDP","TOT","PC_CHGPP","Q","1986-Q4",1.786449,
"GBR","QGDP","TOT","PC_CHGPP","Q","1987-Q1",0.92953,
"GBR","QGDP","TOT","PC_CHGPP","Q","1987-Q2",1.466913,
"GBR","QGDP","TOT","PC_CHGPP","Q","1987-Q3",2.429689,
"GBR","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.132434,
"GBR","QGDP","TOT","PC_CHGPP","Q","1988-Q1",1.782169,
"GBR","QGDP","TOT","PC_CHGPP","Q","1988-Q2",0.589479,
"GBR","QGDP","TOT","PC_CHGPP","Q","1988-Q3",1.523026,
"GBR","QGDP","TOT","PC_CHGPP","Q","1988-Q4",0.861136,
"GBR","QGDP","TOT","PC_CHGPP","Q","1989-Q1",0.440741,
"GBR","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.658382,
"GBR","QGDP","TOT","PC_CHGPP","Q","1989-Q3",0.099652,
"GBR","QGDP","TOT","PC_CHGPP","Q","1989-Q4",0.095106,
"GBR","QGDP","TOT","PC_CHGPP","Q","1990-Q1",0.673994,
"GBR","QGDP","TOT","PC_CHGPP","Q","1990-Q2",0.513654,
"GBR","QGDP","TOT","PC_CHGPP","Q","1990-Q3",-1.044013,
"GBR","QGDP","TOT","PC_CHGPP","Q","1990-Q4",-0.344053,
"GBR","QGDP","TOT","PC_CHGPP","Q","1991-Q1",-0.291811,
"GBR","QGDP","TOT","PC_CHGPP","Q","1991-Q2",-0.126066,
"GBR","QGDP","TOT","PC_CHGPP","Q","1991-Q3",-0.2184,
"GBR","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.173724,
"GBR","QGDP","TOT","PC_CHGPP","Q","1992-Q1",0.007226,
"GBR","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-0.118015,
"GBR","QGDP","TOT","PC_CHGPP","Q","1992-Q3",0.636932,
"GBR","QGDP","TOT","PC_CHGPP","Q","1992-Q4",0.696567,
"GBR","QGDP","TOT","PC_CHGPP","Q","1993-Q1",0.723362,
"GBR","QGDP","TOT","PC_CHGPP","Q","1993-Q2",0.495765,
"GBR","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.787833,
"GBR","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.663723,
"GBR","QGDP","TOT","PC_CHGPP","Q","1994-Q1",1.175703,
"GBR","QGDP","TOT","PC_CHGPP","Q","1994-Q2",1.166949,
"GBR","QGDP","TOT","PC_CHGPP","Q","1994-Q3",1.142816,
"GBR","QGDP","TOT","PC_CHGPP","Q","1994-Q4",0.606516,
"GBR","QGDP","TOT","PC_CHGPP","Q","1995-Q1",0.424576,
"GBR","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.369617,
"GBR","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.924107,
"GBR","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.128709,
"GBR","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.918213,
"GBR","QGDP","TOT","PC_CHGPP","Q","1996-Q2",0.356152,
"GBR","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.88106,
"GBR","QGDP","TOT","PC_CHGPP","Q","1996-Q4",0.770455,
"GBR","QGDP","TOT","PC_CHGPP","Q","1997-Q1",1.38064,
"GBR","QGDP","TOT","PC_CHGPP","Q","1997-Q2",0.863254,
"GBR","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.734954,
"GBR","QGDP","TOT","PC_CHGPP","Q","1997-Q4",1.187646,
"GBR","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.867851,
"GBR","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.88229,
"GBR","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.682859,
"GBR","QGDP","TOT","PC_CHGPP","Q","1998-Q4",1.009396,
"GBR","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.630714,
"GBR","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.206315,
"GBR","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.838799,
"GBR","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.440921,
"GBR","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.761872,
"GBR","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.559657,
"GBR","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.273347,
"GBR","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.157403,
"GBR","QGDP","TOT","PC_CHGPP","Q","2001-Q1",1.430567,
"GBR","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.836619,
"GBR","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.79677,
"GBR","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.371201,
"GBR","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.44282,
"GBR","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.506399,
"GBR","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.763128,
"GBR","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.859067,
"GBR","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.663776,
"GBR","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.936153,
"GBR","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.030414,
"GBR","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.844327,
"GBR","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.543784,
"GBR","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.357844,
"GBR","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.165857,
"GBR","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.329016,
"GBR","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.840414,
"GBR","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.243276,
"GBR","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.139029,
"GBR","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.49999,
"GBR","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.39935,
"GBR","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.251539,
"GBR","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.102798,
"GBR","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.519542,
"GBR","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.933344,
"GBR","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.619953,
"GBR","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.776288,
"GBR","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.471072,
"GBR","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.542505,
"GBR","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.554747,
"GBR","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-1.563698,
"GBR","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.065366,
"GBR","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.747264,
"GBR","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.2434,
"GBR","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.07103,
"GBR","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.300051,
"GBR","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.637137,
"GBR","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.002053,
"GBR","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.663216,
"GBR","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.063325,
"GBR","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.62948,
"GBR","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.099462,
"GBR","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.310121,
"GBR","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.185897,
"GBR","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.643558,
"GBR","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.078857,
"GBR","QGDP","TOT","PC_CHGPP","Q","2012-Q3",1.215525,
"GBR","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.153764,
"GBR","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.644579,
"GBR","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.535984,
"GBR","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.945745,
"GBR","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.530908,
"GBR","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.658962,
"GBR","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.655704,
"GBR","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.575953,
"GBR","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.559313,
"GBR","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.526764,
"GBR","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.713107,
"GBR","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.429995,
"GBR","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.747434,
"GBR","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.166348,
"GBR","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.530744,
"GBR","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.45077,
"GBR","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.649613,
"GBR","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.576446,
"GBR","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.251392,
"GBR","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.34046,
"GBR","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.399228,
"GBR","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.05949,
"GBR","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.526678,
"GBR","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.587147,
"GBR","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.214108,
"GBR","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.67048,
"GBR","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.159314,
"GBR","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.524983,
"GBR","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.019866,
"GBR","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.97549,
"EST","QGDP","TOT","PC_CHGPP","Q","1995-Q2",-0.993752,
"EST","QGDP","TOT","PC_CHGPP","Q","1995-Q3",-0.340539,
"EST","QGDP","TOT","PC_CHGPP","Q","1995-Q4",1.167919,
"EST","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.900381,
"EST","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.700092,
"EST","QGDP","TOT","PC_CHGPP","Q","1996-Q3",3.176586,
"EST","QGDP","TOT","PC_CHGPP","Q","1996-Q4",2.029047,
"EST","QGDP","TOT","PC_CHGPP","Q","1997-Q1",3.622306,
"EST","QGDP","TOT","PC_CHGPP","Q","1997-Q2",4.209205,
"EST","QGDP","TOT","PC_CHGPP","Q","1997-Q3",2.692896,
"EST","QGDP","TOT","PC_CHGPP","Q","1997-Q4",3.134722,
"EST","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.820192,
"EST","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-0.581102,
"EST","QGDP","TOT","PC_CHGPP","Q","1998-Q3",-0.100673,
"EST","QGDP","TOT","PC_CHGPP","Q","1998-Q4",-1.831252,
"EST","QGDP","TOT","PC_CHGPP","Q","1999-Q1",-0.762814,
"EST","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.915058,
"EST","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.047168,
"EST","QGDP","TOT","PC_CHGPP","Q","1999-Q4",2.608876,
"EST","QGDP","TOT","PC_CHGPP","Q","2000-Q1",3.801247,
"EST","QGDP","TOT","PC_CHGPP","Q","2000-Q2",2.492727,
"EST","QGDP","TOT","PC_CHGPP","Q","2000-Q3",1.229693,
"EST","QGDP","TOT","PC_CHGPP","Q","2000-Q4",2.251488,
"EST","QGDP","TOT","PC_CHGPP","Q","2001-Q1",1.448784,
"EST","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.091248,
"EST","QGDP","TOT","PC_CHGPP","Q","2001-Q3",2.053975,
"EST","QGDP","TOT","PC_CHGPP","Q","2001-Q4",1.46141,
"EST","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.707829,
"EST","QGDP","TOT","PC_CHGPP","Q","2002-Q2",3.531872,
"EST","QGDP","TOT","PC_CHGPP","Q","2002-Q3",2.014582,
"EST","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.732165,
"EST","QGDP","TOT","PC_CHGPP","Q","2003-Q1",2.277064,
"EST","QGDP","TOT","PC_CHGPP","Q","2003-Q2",2.297271,
"EST","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.970121,
"EST","QGDP","TOT","PC_CHGPP","Q","2003-Q4",2.601967,
"EST","QGDP","TOT","PC_CHGPP","Q","2004-Q1",2.312882,
"EST","QGDP","TOT","PC_CHGPP","Q","2004-Q2",-0.690263,
"EST","QGDP","TOT","PC_CHGPP","Q","2004-Q3",2.258503,
"EST","QGDP","TOT","PC_CHGPP","Q","2004-Q4",2.073049,
"EST","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.743045,
"EST","QGDP","TOT","PC_CHGPP","Q","2005-Q2",3.96071,
"EST","QGDP","TOT","PC_CHGPP","Q","2005-Q3",2.381158,
"EST","QGDP","TOT","PC_CHGPP","Q","2005-Q4",2.291737,
"EST","QGDP","TOT","PC_CHGPP","Q","2006-Q1",2.285953,
"EST","QGDP","TOT","PC_CHGPP","Q","2006-Q2",2.079808,
"EST","QGDP","TOT","PC_CHGPP","Q","2006-Q3",2.287573,
"EST","QGDP","TOT","PC_CHGPP","Q","2006-Q4",2.482202,
"EST","QGDP","TOT","PC_CHGPP","Q","2007-Q1",3.324687,
"EST","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.386525,
"EST","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.184746,
"EST","QGDP","TOT","PC_CHGPP","Q","2007-Q4",-0.617787,
"EST","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-2.214102,
"EST","QGDP","TOT","PC_CHGPP","Q","2008-Q2",1.045838,
"EST","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.094794,
"EST","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-11.736004,
"EST","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-2.60618,
"EST","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-3.309321,
"EST","QGDP","TOT","PC_CHGPP","Q","2009-Q3",-1.892181,
"EST","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.521941,
"EST","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.432291,
"EST","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.329114,
"EST","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.532082,
"EST","QGDP","TOT","PC_CHGPP","Q","2010-Q4",2.170484,
"EST","QGDP","TOT","PC_CHGPP","Q","2011-Q1",2.087222,
"EST","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.937393,
"EST","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.657907,
"EST","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.047469,
"EST","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.584562,
"EST","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.155433,
"EST","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.449794,
"EST","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.850914,
"EST","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.433639,
"EST","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.251247,
"EST","QGDP","TOT","PC_CHGPP","Q","2013-Q3",-0.246379,
"EST","QGDP","TOT","PC_CHGPP","Q","2013-Q4",-0.059834,
"EST","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.631394,
"EST","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.433028,
"EST","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.253273,
"EST","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.519281,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-1.197929,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.761377,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.718988,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.468947,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.12686,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.009261,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.355838,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.71433,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.70183,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.543378,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.622287,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.241783,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.314377,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.124404,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.081799,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.345514,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.991703,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.903477,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.177703,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.851364,
"DNK","QGDP","TOT","PC_CHGPP","Q","1960-Q2",0.622803,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1960-Q3",1.020444,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1960-Q4",1.407604,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1961-Q1",1.779961,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1961-Q2",1.800291,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1961-Q3",1.819056,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1961-Q4",1.836176,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1962-Q1",1.85187,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1962-Q2",1.123347,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1962-Q3",0.423811,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1962-Q4",-0.262186,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1963-Q1",-0.948882,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1963-Q2",0.138766,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1963-Q3",1.233792,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1963-Q4",2.3006,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1964-Q1",3.306403,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1964-Q2",2.609488,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.967067,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1964-Q4",1.364174,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1965-Q1",0.788471,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1965-Q2",0.738906,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1965-Q3",0.690386,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1965-Q4",0.642869,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1966-Q1",0.596231,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1966-Q2",0.681159,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1966-Q3",0.764393,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1966-Q4",0.845813,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1967-Q1",0.925142,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1967-Q2",0.875757,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1967-Q3",0.827583,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1967-Q4",0.780553,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1968-Q1",0.734582,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1968-Q2",1.082175,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1968-Q3",1.419761,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1968-Q4",1.744169,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1969-Q1",2.05267,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1969-Q2",1.547739,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1969-Q3",1.067554,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1969-Q4",0.604505,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1970-Q1",0.151851,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1970-Q2",0.258884,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1970-Q3",0.36522,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.470507,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1971-Q1",0.574419,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1971-Q2",0.816535,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.053313,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1971-Q4",1.283206,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.504751,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.389444,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1972-Q3",1.278678,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.171984,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1973-Q1",1.068889,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1973-Q2",0.68815,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1973-Q3",0.31652,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1973-Q4",-0.050231,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1974-Q1",-0.416193,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1974-Q2",-0.49019,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1974-Q3",-0.565185,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-0.641424,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-0.719045,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1975-Q2",0.092146,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1975-Q3",0.907691,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.707836,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1976-Q1",2.473897,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1976-Q2",1.810285,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1976-Q3",1.184948,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1976-Q4",0.584883,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1977-Q1",-1.198127,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1977-Q2",-0.06988,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1977-Q3",3.290039,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1977-Q4",-0.905907,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1978-Q1",-1.907818,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1978-Q2",2.178223,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1978-Q3",1.622225,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1978-Q4",0.198664,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1979-Q1",0.922836,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1979-Q2",1.737239,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1979-Q3",-0.667477,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.506338,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1980-Q1",1.530984,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-2.54894,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1980-Q3",-1.327637,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1980-Q4",0.63582,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1981-Q1",0.156387,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1981-Q2",-0.734481,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1981-Q3",0.612586,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1981-Q4",0.18666,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1982-Q1",1.317726,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1982-Q2",1.18282,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1982-Q3",1.034116,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.019956,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1983-Q1",0.513854,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1983-Q2",1.641519,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1983-Q3",-1.290314,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1983-Q4",2.339343,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1984-Q1",1.298159,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1984-Q2",1.267804,"E"
